audio_path,child_id,scene_id,label,source
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5U1P3X9F0/default_14_18mo_42_002245__edccc480.wav,C5U1P3X9F0,default_14_18mo_42_002245,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_001977__3dd00d7e.wav,N5I9D3R2M1,default_14_18mo_42_001977,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_004801__f6f5751a.wav,N5I9D3R2M1,default_14_18mo_42_004801,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_004744__a5e0431a.wav,N5I9D3R2M1,default_14_18mo_42_004744,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_000952__97feaca7.wav,N5I9D3R2M1,default_14_18mo_42_000952,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_001395__bdad1f0a.wav,N5I9D3R2M1,default_14_18mo_42_001395,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_001205__2a32fa4e.wav,N5I9D3R2M1,default_14_18mo_42_001205,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_004827__714c3b34.wav,N5I9D3R2M1,default_14_18mo_42_004827,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_002817__541b6a47.wav,N5I9D3R2M1,default_14_18mo_42_002817,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_003280__e3d1edc8.wav,N5I9D3R2M1,default_14_18mo_42_003280,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N5I9D3R2M1/default_14_18mo_42_004134__81b900dd.wav,N5I9D3R2M1,default_14_18mo_42_004134,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_001530__2dd151cd.wav,N2Z6J3E5Q5,default_14_18mo_42_001530,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_004078__9f04714e.wav,N2Z6J3E5Q5,default_14_18mo_42_004078,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_004578__40dcc92a.wav,N2Z6J3E5Q5,default_14_18mo_42_004578,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_000561__e20f99d4.wav,N2Z6J3E5Q5,default_14_18mo_42_000561,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_001950__effef408.wav,N2Z6J3E5Q5,default_14_18mo_42_001950,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_001213__76f2e189.wav,N2Z6J3E5Q5,default_14_18mo_42_001213,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_004030__6871abf0.wav,N2Z6J3E5Q5,default_14_18mo_42_004030,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_002921__97a5f8e7.wav,N2Z6J3E5Q5,default_14_18mo_42_002921,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_001527__df602f01.wav,N2Z6J3E5Q5,default_14_18mo_42_001527,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/N2Z6J3E5Q5/default_14_18mo_42_004276__fa0a6e51.wav,N2Z6J3E5Q5,default_14_18mo_42_004276,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_004007__0f59de0e.wav,F8V2U5P1A0,default_14_18mo_42_004007,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_004864__cd571ff1.wav,F8V2U5P1A0,default_14_18mo_42_004864,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_004558__9e4dad5f.wav,F8V2U5P1A0,default_14_18mo_42_004558,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_003726__d3942483.wav,F8V2U5P1A0,default_14_18mo_42_003726,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_003185__ba08fa0f.wav,F8V2U5P1A0,default_14_18mo_42_003185,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_001327__01a778b2.wav,F8V2U5P1A0,default_14_18mo_42_001327,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_000617__a39c9d0d.wav,F8V2U5P1A0,default_14_18mo_42_000617,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_001233__bfa77e08.wav,F8V2U5P1A0,default_14_18mo_42_001233,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_001669__1083de99.wav,F8V2U5P1A0,default_14_18mo_42_001669,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8V2U5P1A0/default_14_18mo_42_003238__a6e23d69.wav,F8V2U5P1A0,default_14_18mo_42_003238,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_002312__12edd5c4.wav,T1G8F8W8Y8,default_14_18mo_42_002312,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_003549__e3fe070b.wav,T1G8F8W8Y8,default_14_18mo_42_003549,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_001961__8d4c86c4.wav,T1G8F8W8Y8,default_14_18mo_42_001961,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_003624__8760a953.wav,T1G8F8W8Y8,default_14_18mo_42_003624,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_004652__cfe45f2e.wav,T1G8F8W8Y8,default_14_18mo_42_004652,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_004302__628904bb.wav,T1G8F8W8Y8,default_14_18mo_42_004302,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_003219__abab001e.wav,T1G8F8W8Y8,default_14_18mo_42_003219,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_002660__173ec258.wav,T1G8F8W8Y8,default_14_18mo_42_002660,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_000670__561ed0b4.wav,T1G8F8W8Y8,default_14_18mo_42_000670,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T1G8F8W8Y8/default_14_18mo_42_003095__87f2595f.wav,T1G8F8W8Y8,default_14_18mo_42_003095,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_000287__61924972.wav,R6R8Q6A7K0,default_14_18mo_42_000287,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_002370__a45c665b.wav,R6R8Q6A7K0,default_14_18mo_42_002370,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_001905__5baf5d5e.wav,R6R8Q6A7K0,default_14_18mo_42_001905,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_003154__a2e8a9a4.wav,R6R8Q6A7K0,default_14_18mo_42_003154,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_002705__bb8d0fcb.wav,R6R8Q6A7K0,default_14_18mo_42_002705,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_003698__5d92adc9.wav,R6R8Q6A7K0,default_14_18mo_42_003698,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_001128__f58d01d6.wav,R6R8Q6A7K0,default_14_18mo_42_001128,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_002341__bb1a762f.wav,R6R8Q6A7K0,default_14_18mo_42_002341,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_002128__f25584e9.wav,R6R8Q6A7K0,default_14_18mo_42_002128,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/R6R8Q6A7K0/default_14_18mo_42_001334__4f61a031.wav,R6R8Q6A7K0,default_14_18mo_42_001334,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_002937__ecf49d0c.wav,F8N7H3T0O1,default_14_18mo_42_002937,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_004339__4fd0543f.wav,F8N7H3T0O1,default_14_18mo_42_004339,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_004347__3383a260.wav,F8N7H3T0O1,default_14_18mo_42_004347,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_003199__83b5cdea.wav,F8N7H3T0O1,default_14_18mo_42_003199,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_001980__4b81cbc6.wav,F8N7H3T0O1,default_14_18mo_42_001980,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_002717__d7b75852.wav,F8N7H3T0O1,default_14_18mo_42_002717,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_001225__d24a648e.wav,F8N7H3T0O1,default_14_18mo_42_001225,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_001717__1e1c5899.wav,F8N7H3T0O1,default_14_18mo_42_001717,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_003841__3e734e1c.wav,F8N7H3T0O1,default_14_18mo_42_003841,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F8N7H3T0O1/default_14_18mo_42_001683__36ccba7a.wav,F8N7H3T0O1,default_14_18mo_42_001683,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_000108__b4fd8fd0.wav,S7F0B6H3A3,default_14_18mo_42_000108,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_002467__de2fe3a0.wav,S7F0B6H3A3,default_14_18mo_42_002467,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_004212__e36660aa.wav,S7F0B6H3A3,default_14_18mo_42_004212,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_001575__4ded5ae1.wav,S7F0B6H3A3,default_14_18mo_42_001575,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_004857__41ac025a.wav,S7F0B6H3A3,default_14_18mo_42_004857,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_000759__5de9d3d0.wav,S7F0B6H3A3,default_14_18mo_42_000759,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_004065__32c5c596.wav,S7F0B6H3A3,default_14_18mo_42_004065,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_002517__dd79c3ba.wav,S7F0B6H3A3,default_14_18mo_42_002517,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_001845__3be9eee1.wav,S7F0B6H3A3,default_14_18mo_42_001845,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S7F0B6H3A3/default_14_18mo_42_000575__38bd33fd.wav,S7F0B6H3A3,default_14_18mo_42_000575,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_002472__850ff6db.wav,B1L0B3F6F1,default_14_18mo_42_002472,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_000484__65813777.wav,B1L0B3F6F1,default_14_18mo_42_000484,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_000227__293b570a.wav,B1L0B3F6F1,default_14_18mo_42_000227,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_001091__6920d0a6.wav,B1L0B3F6F1,default_14_18mo_42_001091,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_000324__20319033.wav,B1L0B3F6F1,default_14_18mo_42_000324,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_003538__cf0e7e87.wav,B1L0B3F6F1,default_14_18mo_42_003538,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_001769__4f383fcd.wav,B1L0B3F6F1,default_14_18mo_42_001769,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_001298__a15d5791.wav,B1L0B3F6F1,default_14_18mo_42_001298,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_000389__8b1d393e.wav,B1L0B3F6F1,default_14_18mo_42_000389,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B1L0B3F6F1/default_14_18mo_42_003417__5a879f24.wav,B1L0B3F6F1,default_14_18mo_42_003417,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_003287__81efb863.wav,W3P0N4W0X9,default_14_18mo_42_003287,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_004124__3a517323.wav,W3P0N4W0X9,default_14_18mo_42_004124,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_004173__53128d49.wav,W3P0N4W0X9,default_14_18mo_42_004173,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_002560__c087cdab.wav,W3P0N4W0X9,default_14_18mo_42_002560,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_000231__22cfc5fc.wav,W3P0N4W0X9,default_14_18mo_42_000231,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_001414__a54a17a1.wav,W3P0N4W0X9,default_14_18mo_42_001414,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_004825__d47fb7f1.wav,W3P0N4W0X9,default_14_18mo_42_004825,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_004149__a60820e4.wav,W3P0N4W0X9,default_14_18mo_42_004149,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_001771__1795b5bc.wav,W3P0N4W0X9,default_14_18mo_42_001771,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3P0N4W0X9/default_14_18mo_42_004058__cd44d82a.wav,W3P0N4W0X9,default_14_18mo_42_004058,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_002559__230e888a.wav,L6F2P7K8P1,default_14_18mo_42_002559,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_000269__e83f3a57.wav,L6F2P7K8P1,default_14_18mo_42_000269,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_001234__511403c5.wav,L6F2P7K8P1,default_14_18mo_42_001234,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_001467__cd66254f.wav,L6F2P7K8P1,default_14_18mo_42_001467,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_003941__a8696f56.wav,L6F2P7K8P1,default_14_18mo_42_003941,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_003379__a14b9570.wav,L6F2P7K8P1,default_14_18mo_42_003379,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_000918__c8749ebf.wav,L6F2P7K8P1,default_14_18mo_42_000918,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_001456__9b0280f9.wav,L6F2P7K8P1,default_14_18mo_42_001456,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_002075__9ecf4e97.wav,L6F2P7K8P1,default_14_18mo_42_002075,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L6F2P7K8P1/default_14_18mo_42_000537__47786e5f.wav,L6F2P7K8P1,default_14_18mo_42_000537,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5O1K4W9O1/default_14_18mo_42_004385__3934df9b.wav,M5O1K4W9O1,default_14_18mo_42_004385,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5O1K4W9O1/default_14_18mo_42_001624__10eb8745.wav,M5O1K4W9O1,default_14_18mo_42_001624,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5O1K4W9O1/default_14_18mo_42_000560__94e49697.wav,M5O1K4W9O1,default_14_18mo_42_000560,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5O1K4W9O1/default_14_18mo_42_002377__b17ab9f4.wav,M5O1K4W9O1,default_14_18mo_42_002377,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5O1K4W9O1/default_14_18mo_42_001901__4271f846.wav,M5O1K4W9O1,default_14_18mo_42_001901,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5O1K4W9O1/default_14_18mo_42_000961__4e218466.wav,M5O1K4W9O1,default_14_18mo_42_000961,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5O1K4W9O1/default_14_18mo_42_004565__d7f03d1a.wav,M5O1K4W9O1,default_14_18mo_42_004565,1,knnvc_converted
